date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1990-03-21,0.107,0.115,,0.10377251880641092,0.10365535554569227,,0.10431568311974382,,0.09339829941452171,,,
1990-03-22,0.1069,0.1137,,0.1048940911722418,0.10279249749633634,,0.10392240622175852,,0.09358820101379761,,,
1990-03-23,0.1058,0.1131,,0.10248409586743001,0.10347097192428056,,0.10342696523495087,,0.09303821631622844,,,
1990-03-26,0.1058,0.1125,,0.10257335374627696,0.10270733421631584,,0.10316796655967941,,0.0927117790647689,,,
1990-03-27,0.1056,0.1118,,0.10296991740404904,0.10329119437069423,,0.10382372805556717,,0.09354642745998776,,,
1990-03-28,0.1054,0.1112,,0.10387308857395361,0.10218274396517657,,0.10304976364494034,,0.09370253164090059,,,
1990-03-29,0.1042,0.11,,0.10101917905195967,0.10149963056184941,,0.101924824226584,,0.09343106798807455,,,
1990-03-30,0.1036,0.1093,,0.09981616982679942,0.10120791702386978,,0.10088071132600152,,0.09233462883480459,,,
1990-04-02,0.10279999999999999,0.1081,,0.09970539223477681,0.10084829427633824,,0.1001601674356396,,0.09201205540730384,,,
1990-04-03,0.102,0.1106,,0.0994741772351957,0.10053915687680814,,0.10011015095042541,,0.09261382246102623,,,
1990-04-04,0.1013,0.10869999999999999,,0.09916231253100505,0.10115178177867268,,0.09970911734683008,,0.09321883289394095,,,
1990-04-05,0.1007,0.1093,,0.09943291272224308,0.09868686199704912,,0.09910610178754786,,0.09235899156540994,,,
1990-04-06,0.1012,0.1093,,0.0983420233751966,0.09904516200589031,,0.0993796658433308,,0.09229685669355048,,,
1990-04-09,0.1017,0.11,,0.09849681263555388,0.09889828581475002,,0.10011854485508165,,0.09171266264206013,,,
1990-04-10,0.1016,0.11,,0.09828051674330629,0.09901492151835734,,0.10008001959983925,,0.09314463436854337,,,
1990-04-11,0.1017,0.11,,0.09839338581092294,0.09847956344987185,,0.10008910650767788,,0.09301651821990231,,,
1990-04-12,0.1012,0.1093,,0.09823855513117374,0.09820054721460081,,0.10029785546098968,,0.09204133104455225,,,
1990-04-13,0.1012,0.1093,,0.09823855513117374,0.09820054721460081,,0.10029785546098968,,0.09204133104455225,,,
1990-04-16,0.1012,0.1093,,0.09823855513117374,0.09820054721460081,,0.10029785546098968,,0.09204133104455225,,,
1990-04-17,0.1015,0.1093,,0.09940605942079683,0.0987987791975804,,0.10094560617029447,,0.09250420201692111,,,
1990-04-18,0.1013,0.11,,0.09907944130792701,0.09850465349321613,,0.10069435319783016,,0.09213293223459762,,,
1990-04-19,0.1014,0.1093,,0.09991459629401467,0.0999486155587117,,0.10130170340096178,,0.09335502991054212,,,
1990-04-20,0.1014,0.1093,,0.09991459629401467,0.09885632518913967,,0.10155516946375398,,0.09254768807056135,,,
1990-04-23,0.0999,0.1106,,0.09865483664671792,0.09957314344374968,,0.10092614446304671,,0.0942725108374578,,,
1990-04-24,0.09880000000000001,0.1118,,0.0971495781184526,0.09805934599782962,,0.09949910209796897,,0.09404314163847838,,,
1990-04-25,0.099,0.1125,,0.0967637435062969,0.09725691997670505,,0.09889992525119684,,0.09308300149839122,,,
1990-04-26,0.0975,0.1115,,0.09635342289377435,0.09738155459989772,,0.09861705306871005,,0.09352532638857558,,,
1990-04-27,0.0973,0.1115,,0.0965403588533349,0.09724740932199238,,0.09924849210174935,,0.09316445363772474,,,
1990-04-30,0.0983,0.1112,,0.09718636478728815,0.09762765347024471,,0.09949692457247128,,0.0936233759983105,,,
1990-05-01,0.0983,0.1115,,0.09714498368174618,0.09760010511839168,,0.09947952628120116,,0.09361367453100078,,,
1990-05-02,0.09789999999999999,0.1112,,0.09735504708573206,0.09802400469966854,,0.09963484935750899,,0.09370664665198736,,,
1990-05-03,0.0977,0.1106,,0.09680286618390244,0.09733642800141862,,0.09895951496467692,,0.0942253405837652,,,
1990-05-04,0.09699999999999999,0.10869999999999999,,0.09555983312474736,0.09603028715953754,,0.09762471315262622,,0.09507530220851512,,,
1990-05-07,0.0967,0.10869999999999999,,0.09501859524768985,0.09539439855812315,,0.09737199846994482,,0.09152045067641734,,,
1990-05-08,0.0967,0.10869999999999999,,0.09501859524768985,0.09539439855812315,,0.09737199846994482,,0.09152045067641734,,,
1990-05-09,0.0965,0.1081,,0.09641974738695747,0.09600125662725989,,0.09767783903027238,,0.09159357560228965,,,
1990-05-10,0.0966,0.10619999999999999,,0.09700241233494045,0.09637852204302888,,0.0981205222795174,,0.09099489649035908,,,
1990-05-11,0.09759999999999999,0.10619999999999999,,0.0977168105633004,0.0970531739231808,,0.09864833224847502,,0.09136557112924315,,,
1990-05-14,0.098,0.1081,,0.09789983717920925,0.09720107116732302,,0.09886242686709701,,0.09159451922321882,,,
1990-05-15,0.0983,0.1081,,0.09792802366891351,0.09765501353765949,,0.09901842895546054,,0.09160702965828227,,,
1990-05-16,0.0986,0.1075,,0.09824801989325427,0.09771618092870837,,0.09943970040768146,,0.09195323904140595,,,
1990-05-17,0.09849999999999999,0.10619999999999999,,0.09821642282236187,0.0978347468192935,,0.09938394717005683,,0.09266426970425412,,,
