date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1976-08-03,0.11,,,,,,,,,,,
1976-08-04,0.10949999999999999,,,,,,,,,,,
1976-08-05,0.1092,,,,,,,,,,,
1976-08-06,0.10880000000000001,,,,,,,,,,,
1976-08-09,0.10880000000000001,,,,,,,,,,,
1976-08-10,0.10890000000000001,,,,,,,,,,,
1976-08-11,0.10890000000000001,,,,,,,,,,,
1976-08-12,0.10880000000000001,,,,,,,,,,,
1976-08-13,0.10949999999999999,,,,,,,,,,,
1976-08-16,0.10980000000000001,,,,,,,,,,,
1976-08-17,0.1094,,,,,,,,,,,
1976-08-18,0.1092,,,,,,,,,,,
1976-08-19,0.1091,,,,,,,,,,,
1976-08-20,0.1091,,,,,,,,,,,
1976-08-23,0.1097,,,,,,,,,,,
1976-08-24,0.11019999999999999,,,,,,,,,,,
1976-08-25,0.11130000000000001,,,,,,,,,,,
1976-08-26,0.1109,,,,,,,,,,,
1976-08-27,0.1103,,,,,,,,,,,
1976-08-30,0.1103,,,,,,,,,,,
1976-08-31,0.11019999999999999,,,,,,,,,,,
1976-09-01,0.1097,,,,,,,,,,,
1976-09-02,0.10980000000000001,,,,,,,,,,,
1976-09-03,0.11019999999999999,,,,,,,,,,,
1976-09-06,0.11019999999999999,,,,,,,,,,,
1976-09-07,0.11,,,,,,,,,,,
1976-09-08,0.1103,,,,,,,,,,,
1976-09-09,0.11380000000000001,,,,,,,,,,,
1976-09-10,0.11470000000000001,,,,,,,,,,,
1976-09-13,0.1234,,,,,,,,,,,
1976-09-14,0.1233,,,,,,,,,,,
1976-09-15,0.1234,,,,,,,,,,,
1976-09-16,0.125,,,,,,,,,,,
1976-09-17,0.1244,,,,,,,,,,,
1976-09-20,0.1272,,,,,,,,,,,
1976-09-21,0.12480000000000001,,,,,,,,,,,
1976-09-22,0.1245,,,,,,,,,,,
1976-09-23,0.1244,,,,,,,,,,,
1976-09-24,0.12380000000000001,,,,,,,,,,,
1976-09-27,0.12359999999999999,,,,,,,,,,,
1976-09-28,0.1252,,,,,,,,,,,
1976-09-29,0.125,,,,,,,,,,,
1976-09-30,0.1291,,,,,,,,,,,
1976-10-01,0.12689999999999999,,,,,,,,,,,
1976-10-04,0.1266,,,,,,,,,,,
1976-10-05,0.1263,,,,,,,,,,,
1976-10-06,0.1277,,,,,,,,,,,
1976-10-07,0.145,,,,,,,,,,,
1976-10-08,0.1441,,,,,,,,,,,
1976-10-11,0.1439,,,,,,,,,,,
1976-10-12,0.1434,,,,,,,,,,,
1976-10-13,0.1434,,,,,,,,,,,
1976-10-14,0.1438,,,,,,,,,,,
1976-10-15,0.1438,,,,,,,,,,,
1976-10-18,0.1448,,,,,,,,,,,
1976-10-19,0.1452,,,,,,,,,,,
1976-10-20,0.14529999999999998,,,,,,,,,,,
1976-10-21,0.1459,,,,,,,,,,,
1976-10-22,0.1448,,,,,,,,,,,
1976-10-25,0.1456,,,,,,,,,,,
1976-10-26,0.1481,,,,,,,,,,,
1976-10-27,0.1575,,,,,,,,,,,
1976-10-28,0.1525,,,,,,,,,,,
1976-10-29,0.1478,,,,,,,,,,,
1976-11-01,0.1478,,,,,,,,,,,
1976-11-02,0.1456,,,,,,,,,,,
1976-11-03,0.1448,,,,,,,,,,,
1976-11-04,0.1436,,,,,,,,,,,
1976-11-05,0.1414,,,,,,,,,,,
1976-11-08,0.14300000000000002,,,,,,,,,,,
1976-11-09,0.1425,,,,,,,,,,,
1976-11-10,0.1419,,,,,,,,,,,
1976-11-11,0.1427,,,,,,,,,,,
1976-11-12,0.1431,,,,,,,,,,,
1976-11-15,0.1431,,,,,,,,,,,
1976-11-16,0.1422,,,,,,,,,,,
1976-11-17,0.1417,,,,,,,,,,,
1976-11-18,0.1406,,,,,,,,,,,
1976-11-19,0.1405,,,,,,,,,,,
1976-11-22,0.1425,,,,,,,,,,,
1976-11-23,0.142,,,,,,,,,,,
1976-11-24,0.1431,,,,,,,,,,,
1976-11-25,0.1431,,,,,,,,,,,
1976-11-26,0.1431,,,,,,,,,,,
1976-11-29,0.1434,,,,,,,,,,,
1976-11-30,0.1438,,,,,,,,,,,
1976-12-01,0.1436,,,,,,,,,,,
1976-12-02,0.1433,,,,,,,,,,,
1976-12-03,0.14300000000000002,,,,,,,,,,,
1976-12-06,0.1419,,,,,,,,,,,
1976-12-07,0.1417,,,,,,,,,,,
1976-12-08,0.1411,,,,,,,,,,,
1976-12-09,0.14029999999999998,,,,,,,,,,,
1976-12-10,0.1388,,,,,,,,,,,
1976-12-13,0.1384,,,,,,,,,,,
1976-12-14,0.1363,,,,,,,,,,,
1976-12-15,0.1367,,,,,,,,,,,
1976-12-16,0.1378,,,,,,,,,,,
1976-12-17,0.1381,,,,,,,,,,,
1976-12-20,0.1378,,,,,,,,,,,
1976-12-21,0.1363,,,,,,,,,,,
1976-12-22,0.1369,,,,,,,,,,,
1976-12-23,0.1384,,,,,,,,,,,
1976-12-24,0.1384,,,,,,,,,,,
1976-12-27,0.1384,,,,,,,,,,,
1976-12-28,0.1384,,,,,,,,,,,
1976-12-29,0.1367,,,,,,,,,,,
1976-12-30,0.1367,,,,,,,,,,,
1976-12-31,0.1363,,,,,,,,,,,
1977-01-03,0.1363,,,,,,,,,,,
1977-01-04,0.1359,,,,,,,,,,,
1977-01-05,0.1355,,,,,,,,,,,
1977-01-06,0.135,,,,,,,,,,,
1977-01-07,0.13470000000000001,,,,,,,,,,,
1977-01-10,0.1355,,,,,,,,,,,
1977-01-11,0.1353,,,,,,,,,,,
1977-01-12,0.1359,,,,,,,,,,,
1977-01-13,0.1358,,,,,,,,,,,
1977-01-14,0.1352,,,,,,,,,,,
1977-01-17,0.13470000000000001,,,,,,,,,,,
1977-01-18,0.13390000000000002,,,,,,,,,,,
1977-01-19,0.1325,,,,,,,,,,,
1977-01-20,0.13,,,,,,,,,,,
1977-01-21,0.12689999999999999,,,,,,,,,,,
1977-01-24,0.1223,,,,,,,,,,,
1977-01-25,0.1225,,,,,,,,,,,
1977-01-26,0.12029999999999999,,,,,,,,,,,
1977-01-27,0.11939999999999999,,,,,,,,,,,
1977-01-28,0.1191,,,,,,,,,,,
1977-01-31,0.12,,,,,,,,,,,
1977-02-01,0.1188,,,,,,,,,,,
1977-02-02,0.11689999999999999,,,,,,,,,,,
1977-02-03,0.1134,,,,,,,,,,,
1977-02-04,0.1119,,,,,,,,,,,
1977-02-07,0.1148,,,,,,,,,,,
1977-02-08,0.11470000000000001,,,,,,,,,,,
1977-02-09,0.11470000000000001,,,,,,,,,,,
1977-02-10,0.1144,,,,,,,,,,,
1977-02-11,0.1144,,,,,,,,,,,
1977-02-14,0.1148,,,,,,,,,,,
1977-02-15,0.1144,,,,,,,,,,,
1977-02-16,0.11380000000000001,,,,,,,,,,,
1977-02-17,0.11230000000000001,,,,,,,,,,,
1977-02-18,0.11130000000000001,,,,,,,,,,,
1977-02-21,0.11130000000000001,,,,,,,,,,,
1977-02-22,0.1114,,,,,,,,,,,
1977-02-23,0.1114,,,,,,,,,,,
1977-02-24,0.1114,,,,,,,,,,,
1977-02-25,0.1106,,,,,,,,,,,
1977-02-28,0.1084,,,,,,,,,,,
